name,area,company,repeat_sales,total_sales,customer_loyalty_score
Emir Breugelensis,Marketing,Mühle GmbH & Co. KG,1,73115.48,73115.48
Emir Breugelensis,Marketing,De Bondt VOF,1,73115.48,73115.48
Tyler Joosten,Finance,Werner Hecker OHG mbH,1,44315.02,44315.02
Tyler Joosten,Finance,van der Ven Groep,1,44315.02,44315.02
Isabel Heribert van Laon,IT,Scheffers & Huijs,1,75313.03,75313.03
Isabel Heribert van Laon,IT,Sandd,1,75313.03,75313.03
Thijs Gruijl,Marketing,Mende Wilms AG & Co. KG,1,84178.45,84178.45
Angelina Eijkelboom,Finance,de Roos & Zwart,1,98237.0,98237.0
Liz van Hostaden,IT,Flynth Adviseurs en Accountants,1,64619.58,64619.58
Liz van Hostaden,IT,Kof & van Gent,1,64619.58,64619.58
Noor van Henegouwen,Games,Wouters-Jacobs CommV,1,68721.94,68721.94
Noor van Henegouwen,Games,Bachmann KG,1,68721.94,68721.94
Noor van Henegouwen,Games,Van Roy BV,1,68721.94,68721.94
Joey Blees,Finance,Jacobs DE,1,80254.71,80254.71
Alexander Muijs,Games,"Michiels, Standaert en Rombaut CommV",1,77389.49,77389.49
Alexander van Ooyen-Arnold,IT,Schakelaar & van der Laan,1,93859.22,93859.22
Carlijn Jacquot,IT,"Buyse, Coppens en Leys NV",1,67743.27,67743.27
Vincent Bouhuizen,Finance,Vercruysse-Meyers NV,1,87128.54,87128.54
Daniel Rietveld,Finance,Verhoeven & Post,1,89974.0,89974.0
Daniel Rietveld,Finance,Girschner e.V.,1,89974.0,89974.0
Noah Speijer,IT,de Gruson & Hoogers,1,94710.36,94710.36
Jan François,HR,der Kijnder & d' Heripon,1,72432.18,72432.18
Vince le Gallen-van der Veen,IT,Geisel Speer Stiftung & Co. KG,1,67441.72,67441.72
Mara van der Ven,Marketing,De Smet BV,1,41276.75,41276.75
Nadine Kunen-van de Wal,IT,Gehringer GmbH,1,57177.61,57177.61
Laura Beijring-Broek,Marketing,Stichting Zuijdveld,1,53837.12,53837.12
Jayda Adriaensdr,Finance,Lauwers-Goossens VOF,1,49903.2,49903.2
Jayda Adriaensdr,Finance,Claeys-Demeyer NV,1,49903.2,49903.2
Charlotte Ariens Ansems,Finance,Michiels-De Bruyn VOF,1,94881.56,94881.56
Jonathan van der Klijn,HR,Stichting Vink,1,72531.32,72531.32
Matthias Heinrichs,Marketing,NAM,1,87566.17,87566.17
Jordy Kosten,Marketing,"De Bruyne, Beckers en Michiels BV",1,79127.83,79127.83
Elize de Groot,HR,"Herman, Vermeiren en De Wilde BV",1,96989.69,96989.69
Brent de Mol,Games,de Gruijter & van Nes,1,45137.78,45137.78
Luuk Arens,Finance,Mangold KG,1,46664.52,46664.52
Luuk Arens,Finance,Mestdagh BV,1,46664.52,46664.52
Luuk Arens,Finance,Steyaert CommV,1,46664.52,46664.52
Luuk Arens,Finance,Van Bragt & Bronder,1,46664.52,46664.52
Vera Wolters,IT,Verdonck-Maes VOF,1,63660.33,63660.33
Noah Schellekens,IT,Lambrechts BV,1,49655.4,49655.4
Noah Schellekens,IT,Wieloch,1,49655.4,49655.4
Emily Coreth von und zu Coredo und Starkenberg,Finance,Kok BV,1,44127.39,44127.39
Dani Rijcken,Marketing,Hande OHG mbH,1,58748.63,58748.63
Dani Rijcken,Marketing,Cichorius Bärer GmbH & Co. KG,1,58748.63,58748.63
Isabel Heribert van Laon,IT,Berger GmbH & Co. KG,1,75313.03,75313.03
Isabel Heribert van Laon,IT,"Callens, De Greef en Boonen BV",1,75313.03,75313.03
Isabel Heribert van Laon,IT,Praet BV,1,75313.03,75313.03
Bradley de Lange,Games,Verstraeten CV,1,74206.82,74206.82
Nora Blees,IT,Bähr,1,66687.52,66687.52
Angelina Eijkelboom,Finance,Seifert,1,98237.0,98237.0
Faas van der Stael,HR,Verstraeten-Van de Voorde NV,1,70583.3,70583.3
Jayson van Gorp-Hermans,HR,Simons BV,1,39445.72,39445.72
Jayson van Gorp-Hermans,HR,Kruschwitz Dobes e.G.,1,39445.72,39445.72
Luca Sprong-Brievingh,Games,Cools-Lambrecht CommV,1,46029.36,46029.36
Luca Sprong-Brievingh,Games,Randstad,1,46029.36,46029.36
Sophia Engels,Finance,van der Heyden & de Backer,1,91293.47,91293.47
Alexander Muijs,Games,Klemt AG & Co. KGaA,1,77389.49,77389.49
Alexander van Ooyen-Arnold,IT,Fröhlich,2,187718.44,375436.88
Carlijn Jacquot,IT,Drewes,1,67743.27,67743.27
Ties Mulders,HR,Giselmeyer & van Dijk,1,56797.57,56797.57
Daniel Rietveld,Finance,Warmer Pieper Stiftung & Co. KGaA,1,89974.0,89974.0
Noah Speijer,IT,Mosemann GbR,1,94710.36,94710.36
Merel Rippey,HR,Vergauwen NV,1,44297.19,44297.19
Jan François,HR,Mosemann Franke AG & Co. OHG,1,72432.18,72432.18
Vince le Gallen-van der Veen,IT,Etzold,1,67441.72,67441.72
Mara van der Ven,Marketing,Schwital GmbH & Co. KG,1,41276.75,41276.75
Dylan Kok-Kerkhof,IT,Simonis & Jacquot,1,94432.14,94432.14
Laura Beijring-Broek,Marketing,Hörle Johann AG & Co. OHG,1,53837.12,53837.12
Charlotte Ariens Ansems,Finance,Lehmann Kensy AG,1,94881.56,94881.56
Koen van Evelingen,IT,Diallo CV,1,36978.84,36978.84
Koen van Evelingen,IT,Bolzmann Stiftung & Co. KGaA,1,36978.84,36978.84
Berat Wipstrik-Groen,HR,Mulders & Verharen,1,42793.2,42793.2
Selena Laffray,HR,Goossens-Vermeersch VOF,1,72794.05,72794.05
Jordy Kosten,Marketing,Trapp Keudel GmbH & Co. KG,1,79127.83,79127.83
Pepijn van Verdun,HR,"De Jonghe, Willems en Vereecke BV",1,61807.28,61807.28
Elize de Groot,HR,"Geerts, Broeckx en De Smet CommV",1,96989.69,96989.69
Elise Vegt-Kosten,Games,"Dubois, De Wilde en Rosseel BV",1,70273.48,70273.48
Elise Vegt-Kosten,Games,van der Zijl NV,1,70273.48,70273.48
Maurits de Pauw-van de Velde,Marketing,"De Clerck, De Schrijver en Van Genechten VOF",1,61740.16,61740.16
Arthur Recers,IT,Holsten,1,44507.89,44507.89
Arthur Recers,IT,"Sabbe, Hendrickx en Lemmens CV",1,44507.89,44507.89
Luuk Arens,Finance,Bachmann,1,46664.52,46664.52
Sep Cant-Vandenbergh,IT,Vanneste CV,1,57751.6,57751.6
Vincent Mathurin,Games,Bauwens CommV,1,44933.21,44933.21
Vincent Mathurin,Games,"Jans, Baert en Geens VOF",1,44933.21,44933.21
Jolie Tillmanno,Games,Beyer,1,44052.15,44052.15
Jolie Tillmanno,Games,Centric,1,44052.15,44052.15
Vera Wolters,IT,Linke GmbH & Co. KG,1,63660.33,63660.33
Vera Wolters,IT,Callewaert-Mertens CommV,1,63660.33,63660.33
Phileine Stamrood,Games,Roskoth Beier AG & Co. KG,1,50421.79,50421.79
Dion Kronenberg-Ariens,Finance,van de Biezenbos & de Bruin,1,34903.49,34903.49
Lorenzo Goderts,Finance,Schacht GmbH,1,96820.43,96820.43
Pieter van Dommelen,Marketing,Mentzel,1,84520.0,84520.0
Nora Blees,IT,Neureuther,1,66687.52,66687.52
Thijs Gruijl,Marketing,Thanel Wende GbR,1,84178.45,84178.45
Maartje Vandenbergh,HR,De Backer VOF,1,44414.67,44414.67
Maartje Vandenbergh,HR,Wilmsen Stiftung & Co. KGaA,1,44414.67,44414.67
Faas van der Stael,HR,OVG Groep,1,70583.3,70583.3
Joey Blees,Finance,"Aerts, De Mey en David CV",1,80254.71,80254.71
Alexander van Ooyen-Arnold,IT,Radisch Hamann Stiftung & Co. KGaA,1,93859.22,93859.22
Alexander van Ooyen-Arnold,IT,"Braem, Bracke en Vereecken CV",1,93859.22,93859.22
Carlijn Jacquot,IT,Müller,1,67743.27,67743.27
Amy Chrodtrud,Finance,Massa NV,1,93885.31,93885.31
Amy Chrodtrud,Finance,Barkholz Hein AG & Co. OHG,1,93885.31,93885.31
Jan François,HR,Diallo-Thijs NV,1,72432.18,72432.18
Jasmijn Zaal,Games,Fugro,1,68415.92,68415.92
Vince le Gallen-van der Veen,IT,Verwoert NV,1,67441.72,67441.72
Nadine Kunen-van de Wal,IT,Kraushaar Henck GmbH,1,57177.61,57177.61
Laura Beijring-Broek,Marketing,"Cox, Bossuyt en Bollen CommV",1,53837.12,53837.12
Matthijs Galenzone,HR,van Oirschot NV,1,96129.04,96129.04
Charlotte Ariens Ansems,Finance,Ehlert,1,94881.56,94881.56
Myrthe Heymans-Nedermeijer,HR,Frankhuizen NV,1,91028.96,91028.96
Maya Tuithof,Games,Boone CommV,1,98861.3,98861.3
Jonathan van der Klijn,HR,Gervais BV,1,72531.32,72531.32
Senna Zuidweg,HR,Noack Scholtz AG,1,80787.64,80787.64
Senna Zuidweg,HR,De Clercq-Thijs CV,1,80787.64,80787.64
Selena Laffray,HR,Pechel AG,1,72794.05,72794.05
Matthias Heinrichs,Marketing,Atzler Wohlgemut GmbH,1,87566.17,87566.17
Maja van Salmen,Games,ASN,1,42697.17,42697.17
Elise Vegt-Kosten,Games,TenneT,1,70273.48,70273.48
Brent de Mol,Games,Hollander & Blokland,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Thanel KGaA,1,61740.16,61740.16
Stef van Schevinghuizen-Smit,Games,Ladeck Sorgatz GbR,1,99889.55,99889.55
Arthur Recers,IT,"Claes, Baeyens en Vercammen BV",1,44507.89,44507.89
Arthur Recers,IT,Arent & Kalman,1,44507.89,44507.89
Arthur Recers,IT,Ehlert AG,1,44507.89,44507.89
Evie Godfrey van Alemannië-Smits,Marketing,Mosemann GmbH,1,69087.12,69087.12
Vincent Mathurin,Games,Köhler Müller Stiftung & Co. KGaA,1,44933.21,44933.21
Faas Haring,Finance,BAM,1,43985.41,43985.41
Vera Wolters,IT,Perck BV,1,63660.33,63660.33
Phileine Stamrood,Games,Buyse-Fransen VOF,1,50421.79,50421.79
Rosa Kuipers,Marketing,Schuchhardt Stiftung & Co. KGaA,1,37606.9,37606.9
Joris le Luc,Games,Vergauwen-Van Hoof CommV,1,49599.19,49599.19
Dani Rijcken,Marketing,Ackermann Röhricht AG,1,58748.63,58748.63
Vajèn Willems-Adriaensdr,Games,Scheuermann Adler GmbH & Co. KG,1,65506.6,65506.6
Esmee Wipstrik,Marketing,De Groote-De Winter CV,1,73237.29,73237.29
Esmee Wipstrik,Marketing,Van den Bergh CV,1,73237.29,73237.29
Lorenzo Goderts,Finance,Peeters CV,1,96820.43,96820.43
Jesper Niermann,Finance,Deprez-De Paepe CV,1,53690.67,53690.67
Pieter van Dommelen,Marketing,Stichting Driessen,1,84520.0,84520.0
Tyler Joosten,Finance,Ebert AG,1,44315.02,44315.02
Tyler Joosten,Finance,Eigenwillig Gieß AG,1,44315.02,44315.02
Faas van der Stael,HR,Wilmsen KG,1,70583.3,70583.3
Faas van der Stael,HR,Klapp,1,70583.3,70583.3
Jayson van Gorp-Hermans,HR,Zirme,1,39445.72,39445.72
Valerie Arnold-van Geest,Finance,Kaul GmbH & Co. OHG,1,76773.86,76773.86
Ali Hollander,IT,Jansen-Mertens BV,1,99653.96,99653.96
Ali Hollander,IT,Equens,1,99653.96,99653.96
Sophia Engels,Finance,Eigenwillig Killer KGaA,1,91293.47,91293.47
Alexander Muijs,Games,Boucsein,1,77389.49,77389.49
Alexander van Ooyen-Arnold,IT,Hübel Wagner GmbH & Co. KG,1,93859.22,93859.22
Amy Chrodtrud,Finance,Kropman Installatietechniek,1,93885.31,93885.31
Berat Hakker,Finance,Vogt GmbH,1,45539.4,45539.4
Ties Mulders,HR,van Ooste & Blom,1,56797.57,56797.57
Valentijn Buijs,IT,Hahn,1,68194.34,68194.34
Jan François,HR,Vinci Energies,1,72432.18,72432.18
Benjamin van Laon,Games,Broeckx VOF,1,72307.82,72307.82
Benjamin van Laon,Games,Heuser Berger AG & Co. OHG,1,72307.82,72307.82
Vince le Gallen-van der Veen,IT,Mentzel Caspar AG,1,67441.72,67441.72
Dean Frankhuizen,Finance,De Baets CommV,1,30551.74,30551.74
Dean Frankhuizen,Finance,Bruijne van der Veen BV,1,30551.74,30551.74
Mara van der Ven,Marketing,Loos-Somers VOF,1,41276.75,41276.75
Dylan Kok-Kerkhof,IT,Buchholz KG,1,94432.14,94432.14
Charlotte Ariens Ansems,Finance,Huisman & de Roo,1,94881.56,94881.56
Myrthe Heymans-Nedermeijer,HR,Scholten & Spaan,1,91028.96,91028.96
Maya Tuithof,Games,Gutknecht Harloff OHG mbH,1,98861.3,98861.3
Jonathan van der Klijn,HR,Vermeiren-Janssens NV,1,72531.32,72531.32
Jonathan van der Klijn,HR,"Martens, De Roo en Goossens BV",1,72531.32,72531.32
Koen van Evelingen,IT,De Weerdt VOF,1,36978.84,36978.84
Berat Wipstrik-Groen,HR,De Wolf VOF,1,42793.2,42793.2
Berat Wipstrik-Groen,HR,Boddaugh & Jacobs,1,42793.2,42793.2
Jack van de Ven,Marketing,"Janssen, Maertens en Hendrickx NV",1,64958.88,64958.88
Maja van Salmen,Games,Krein Trub AG,1,42697.17,42697.17
Quinn Mulder,HR,Pauwels-De Schryver VOF,1,58046.88,58046.88
Stefan Roodesteijn,Games,Peeters BV,1,55842.9,55842.9
Elise Vegt-Kosten,Games,"Van Herck, Hermans en Vanbrabant BV",1,70273.48,70273.48
Brent de Mol,Games,Hekker BV,1,45137.78,45137.78
Brent de Mol,Games,Geertsen & van der Hoeven,1,45137.78,45137.78
Brent de Mol,Games,Vaes-Coppens NV,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,"Bogaert, De Meyer en Blommaert NV",1,61740.16,61740.16
Maurits de Pauw-van de Velde,Marketing,Weinhage,1,61740.16,61740.16
Stef van Schevinghuizen-Smit,Games,Oversteeg & Fiere,1,99889.55,99889.55
Luuk Arens,Finance,Laureys-Daems VOF,1,46664.52,46664.52
Vincent Mathurin,Games,Verschueren CommV,1,44933.21,44933.21
Faas Haring,Finance,van Noort & Boddaugh,1,43985.41,43985.41
Phileine Stamrood,Games,"De Graeve, Raeymaekers en Deckers CommV",1,50421.79,50421.79
Azra de Grunt,Marketing,van Dongen NV,1,96145.23,96145.23
Azra de Grunt,Marketing,Goossens-Vandenbroucke NV,1,96145.23,96145.23
Azra de Grunt,Marketing,van Wijk Groep,1,96145.23,96145.23
Joris le Luc,Games,Lorch Beyer e.V.,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Thanel Jockel Stiftung & Co. KG,1,44127.39,44127.39
Esmee Wipstrik,Marketing,van Grinsven BV,1,73237.29,73237.29
Pieter van Dommelen,Marketing,Vansteenkiste-De Vos VOF,1,84520.0,84520.0
Emir Breugelensis,Marketing,Boucsein,1,73115.48,73115.48
Emir Breugelensis,Marketing,De Decker-Van den Brande CommV,1,73115.48,73115.48
Tyler Joosten,Finance,Lemmens-Saelens CV,1,44315.02,44315.02
Bradley de Lange,Games,Vanbrabant-D'Hondt VOF,1,74206.82,74206.82
Zeynep Greij,Finance,"Janssens, Lambrechts en Jacobs BV",1,40895.58,40895.58
Angelina Eijkelboom,Finance,van der Dussen,1,98237.0,98237.0
Faas van der Stael,HR,Kambs e.V.,1,70583.3,70583.3
Valerie Arnold-van Geest,Finance,Tielemans CommV,1,76773.86,76773.86
Valerie Arnold-van Geest,Finance,Hahn Rosenow GmbH,1,76773.86,76773.86
Ali Hollander,IT,"Neirynck, Desmet en Michiels BV",1,99653.96,99653.96
Luca Sprong-Brievingh,Games,Juncken AG,1,46029.36,46029.36
Luca Sprong-Brievingh,Games,Hartung AG & Co. OHG,1,46029.36,46029.36
Sophia Engels,Finance,Royal Ariens,1,91293.47,91293.47
Joey Blees,Finance,Van de Velde-Pieters VOF,1,80254.71,80254.71
Gijs Ghoerle-van der Leek,HR,Holt,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,TomTom,1,93859.22,93859.22
Luuk Pratt,IT,Janssen NV,1,97823.41,97823.41
Ties Mulders,HR,Proost-Baert BV,1,56797.57,56797.57
Daniel Rietveld,Finance,DAF Trucks,1,89974.0,89974.0
Daniel Rietveld,Finance,Koninklijke Visser,1,89974.0,89974.0
Phileine Huurdeman,Marketing,Rohleder,1,82580.83,82580.83
Phileine Huurdeman,Marketing,Kerkhof Groep,1,82580.83,82580.83
Merel Rippey,HR,Lange,1,44297.19,44297.19
Jan François,HR,Steinberg Holsten AG & Co. KG,1,72432.18,72432.18
Jan François,HR,"Moerman, Van Laere en Geudens BV",1,72432.18,72432.18
Azra Claesner,Marketing,Budig Stiftung & Co. KG,1,48783.07,48783.07
Jasmijn Zaal,Games,Van den Broeck-Vandenbussche CV,1,68415.92,68415.92
Jasmijn Zaal,Games,Neureuther,1,68415.92,68415.92
Mara van der Ven,Marketing,Janssens-Devos VOF,1,41276.75,41276.75
Nadine Kunen-van de Wal,IT,Marceron Groep,1,57177.61,57177.61
Laura Beijring-Broek,Marketing,Smeets & Arnold,1,53837.12,53837.12
Charlotte Ariens Ansems,Finance,Optiver,1,94881.56,94881.56
Myrthe Heymans-Nedermeijer,HR,"De Clercq, Van Loo en Maris CommV",1,91028.96,91028.96
Myrthe Heymans-Nedermeijer,HR,Naser GmbH,1,91028.96,91028.96
Maja van Salmen,Games,Simons-Colpaert NV,1,42697.17,42697.17
Maja van Salmen,Games,Rädel,1,42697.17,42697.17
Quinn Mulder,HR,Siering,1,58046.88,58046.88
Stefan Roodesteijn,Games,Heser,1,55842.9,55842.9
Elise Vegt-Kosten,Games,Leemans-Ali VOF,1,70273.48,70273.48
Stef van Schevinghuizen-Smit,Games,auch Schlauchin,1,99889.55,99889.55
Mohammed de Mol,Marketing,Melis-De Waele NV,1,76689.04,76689.04
Luuk Arens,Finance,Junk GbR,1,46664.52,46664.52
Sep Cant-Vandenbergh,IT,Alpaidis BV,1,57751.6,57751.6
Sep Cant-Vandenbergh,IT,Vinck-Breugelmans CV,1,57751.6,57751.6
Vincent Mathurin,Games,Plath AG,1,44933.21,44933.21
Faas Haring,Finance,van der Flaas NV,1,43985.41,43985.41
Faas Haring,Finance,van Duyvenvoorde & Dekker,1,43985.41,43985.41
Vera Wolters,IT,Peeters-Van de Velde NV,1,63660.33,63660.33
Vera Wolters,IT,De Neve CV,1,63660.33,63660.33
Noah Schellekens,IT,Raes CV,1,49655.4,49655.4
Joris le Luc,Games,Henk KG,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,"Maertens, Van Loock en Verbruggen CV",1,44127.39,44127.39
Charlotte Belpere,IT,De Meyer-Van Camp BV,1,85633.32,85633.32
Jesper Niermann,Finance,Weinhage KG,1,53690.67,53690.67
Emir Breugelensis,Marketing,Boucsein Henck GmbH,1,73115.48,73115.48
Emir Breugelensis,Marketing,Blokker,1,73115.48,73115.48
Emir Breugelensis,Marketing,Depoorter CommV,1,73115.48,73115.48
Tyler Joosten,Finance,Verfaillie CV,1,44315.02,44315.02
Bradley de Lange,Games,Pölitz Mohaupt AG & Co. KG,1,74206.82,74206.82
Bradley de Lange,Games,Seidel Hörle KG,1,74206.82,74206.82
Nora Blees,IT,Schuchhardt,1,66687.52,66687.52
Nora Blees,IT,Brouwer & van Liendert,1,66687.52,66687.52
Maartje Vandenbergh,HR,Bakker BV,1,44414.67,44414.67
Lola van der Noot,HR,Denkavit International,1,96114.92,96114.92
Liz van Hostaden,IT,Bogaert-Standaert VOF,1,64619.58,64619.58
Liz van Hostaden,IT,Knockaert-Janssen CV,1,64619.58,64619.58
Noor van Henegouwen,Games,Gerlach AG & Co. KG,1,68721.94,68721.94
Julia Wilcken,Games,Brocacef,1,98115.08,98115.08
Jayson van Gorp-Hermans,HR,Royal HaskoningDHV,1,39445.72,39445.72
Gijs Ghoerle-van der Leek,HR,Vervoort-Hendrickx CV,1,84489.53,84489.53
Gijs Ghoerle-van der Leek,HR,Vaes BV,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,"Baele, Moens en Rottiers VOF",1,93859.22,93859.22
Luuk Pratt,IT,Kranz,1,97823.41,97823.41
Ties Mulders,HR,Scheer & Maaswinkel,1,56797.57,56797.57
Ties Mulders,HR,Aerts BV,1,56797.57,56797.57
Daniel Rietveld,Finance,Bresé & Osterhoudt,1,89974.0,89974.0
Noah Speijer,IT,"Pauwels, Coene en Dobbelaere VOF",1,94710.36,94710.36
Merel Rippey,HR,Gerlach Patberg AG & Co. OHG,1,44297.19,44297.19
Merel Rippey,HR,Maes VOF,1,44297.19,44297.19
Yassin Kleijse,HR,Hölzenbecher Rogge AG,1,97627.02,97627.02
Luka Honing-Velderman,Marketing,Vanhoutte VOF,1,73967.46,73967.46
Luka Honing-Velderman,Marketing,Theys-Vlaeminck VOF,1,73967.46,73967.46
Benjamin van Laon,Games,Baetens BV,1,72307.82,72307.82
Dylan Kok-Kerkhof,IT,Guit Groep,1,94432.14,94432.14
Sophie Ketting-van de Berg,HR,Biggen,1,97188.12,97188.12
Nadine Kunen-van de Wal,IT,Zwijsen BV,1,57177.61,57177.61
Jayda Adriaensdr,Finance,van Zwaben & Momberg,1,49903.2,49903.2
Charlotte Ariens Ansems,Finance,Nohlmans KG,1,94881.56,94881.56
Myrthe Heymans-Nedermeijer,HR,van de Greef Groep,1,91028.96,91028.96
Maya Tuithof,Games,AFAS,1,98861.3,98861.3
Jonathan van der Klijn,HR,"Proost, Op de Beeck en Vermeiren CV",1,72531.32,72531.32
Jonathan van der Klijn,HR,van Jumiège Groep,1,72531.32,72531.32
Senna Zuidweg,HR,Tins & van Emmelen,1,80787.64,80787.64
Koen van Evelingen,IT,Van Roy NV,1,36978.84,36978.84
Berat Wipstrik-Groen,HR,Teva Pharmaceuticals,1,42793.2,42793.2
Berat Wipstrik-Groen,HR,Smeets-De Vos VOF,1,42793.2,42793.2
Matthias Heinrichs,Marketing,Ketting & de Koning,1,87566.17,87566.17
Matthias Heinrichs,Marketing,Royal Latier,1,87566.17,87566.17
Jordy Kosten,Marketing,"Van de Velde, De Wit en Hendrickx BV",1,79127.83,79127.83
Stefan Roodesteijn,Games,Ladeck Carsten GmbH & Co. KGaA,1,55842.9,55842.9
Elise Vegt-Kosten,Games,Dorsman & Kolster,1,70273.48,70273.48
Brent de Mol,Games,Luyten-De Graeve BV,1,45137.78,45137.78
Brent de Mol,Games,Perkins Groep,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Smet CV,1,61740.16,61740.16
Milan van der Mast,HR,Vermeersch VOF,1,67132.35,67132.35
Arthur Recers,IT,Hettner GmbH,1,44507.89,44507.89
Jolie Tillmanno,Games,Demeyere-Matthys VOF,1,44052.15,44052.15
Vera Wolters,IT,Reynaert CV,1,63660.33,63660.33
Noah Schellekens,IT,Nuyts-Christiaens BV,1,49655.4,49655.4
Noah Schellekens,IT,de Gruil & Willems,1,49655.4,49655.4
Charlotte Belpere,IT,Blümel KGaA,1,85633.32,85633.32
Charlotte Belpere,IT,Cuypers-Marien CV,1,85633.32,85633.32
Lorenzo Goderts,Finance,Mediamarkt,1,96820.43,96820.43
Emir Breugelensis,Marketing,Scardino Groep,1,73115.48,73115.48
Tyler Joosten,Finance,Heß Hornig Stiftung & Co. KG,1,44315.02,44315.02
Isabel Heribert van Laon,IT,Geeraerts-Maes VOF,1,75313.03,75313.03
Bradley de Lange,Games,van Nederlotharingen Groep,1,74206.82,74206.82
Nora Blees,IT,van Asten & van Landen,1,66687.52,66687.52
Nora Blees,IT,Van Looveren-Leysen CV,1,66687.52,66687.52
Thijs Gruijl,Marketing,Zahn Hörle GmbH,1,84178.45,84178.45
Maartje Vandenbergh,HR,Paffrath Jüttner AG,1,44414.67,44414.67
Zeynep Greij,Finance,Stichting Everde,1,40895.58,40895.58
Liz van Hostaden,IT,Stichting Kamp,1,64619.58,64619.58
Faas van der Stael,HR,Royal Dijkman,1,70583.3,70583.3
Jayson van Gorp-Hermans,HR,Harloff Kuhl KG,1,39445.72,39445.72
Luca Sprong-Brievingh,Games,Röhricht AG,1,46029.36,46029.36
Luca Sprong-Brievingh,Games,Woudenberg & van der Flaas,1,46029.36,46029.36
Alexander Muijs,Games,"Claeys, Dekeyser en Hoste CV",1,77389.49,77389.49
Alexander Muijs,Games,"De Maeyer, Smets en Coenen NV",1,77389.49,77389.49
Gijs Ghoerle-van der Leek,HR,Bossuyt VOF,1,84489.53,84489.53
Gijs Ghoerle-van der Leek,HR,Hering Nette GmbH & Co. KG,1,84489.53,84489.53
Carlijn Jacquot,IT,Van Baelen CV,1,67743.27,67743.27
Amy Chrodtrud,Finance,Van Hoof-Luyckx VOF,1,93885.31,93885.31
Vincent Bouhuizen,Finance,Haase AG,1,87128.54,87128.54
Ties Mulders,HR,Vermeulen BV,1,56797.57,56797.57
Noah Speijer,IT,Ordina,1,94710.36,94710.36
Valentijn Buijs,IT,Heintze AG & Co. KGaA,1,68194.34,68194.34
Phileine Huurdeman,Marketing,Gunpf AG & Co. OHG,1,82580.83,82580.83
Jasmijn Zaal,Games,Koninklijke Zuijdveld,1,68415.92,68415.92
Joris Eelman,Marketing,Rombouts-Declerck CV,1,96252.87,96252.87
Benjamin van Laon,Games,Walsteijn Groep,1,72307.82,72307.82
Riley Blokland-Kleibrink,HR,Vandenbergh Groep,1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,Martens-Debruyne NV,1,67441.72,67441.72
Vince le Gallen-van der Veen,IT,Simons & Jorrisen,1,67441.72,67441.72
Dean Frankhuizen,Finance,"Verstraete, Hendrickx en De Moor VOF",1,30551.74,30551.74
Dylan Kok-Kerkhof,IT,"Van Dyck, Maes en De Waele NV",1,94432.14,94432.14
Sophie Ketting-van de Berg,HR,van den Pol Groep,1,97188.12,97188.12
Jayda Adriaensdr,Finance,Moens-Depoorter NV,1,49903.2,49903.2
Maya Tuithof,Games,Bosch & Schwartsbach,1,98861.3,98861.3
Berat Wipstrik-Groen,HR,Haase,1,42793.2,42793.2
Berat Wipstrik-Groen,HR,Raes CommV,1,42793.2,42793.2
Matthias Heinrichs,Marketing,De Paepe CommV,1,87566.17,87566.17
Quinn Mulder,HR,van Beeck Beeckmans & de Leeuw,1,58046.88,58046.88
Elise Vegt-Kosten,Games,Coreth von und zu Coredo und Starkenberg & Oostveen,1,70273.48,70273.48
Brent de Mol,Games,Koninklijke Ellis,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,"Brouwers, Demeyere en Bosmans BV",1,61740.16,61740.16
Maurits de Pauw-van de Velde,Marketing,"De Bruyne, Janssens en Maes CV",1,61740.16,61740.16
Milan van der Mast,HR,De Leeuw NV,1,67132.35,67132.35
Mohammed de Mol,Marketing,Janssen-Verbruggen NV,1,76689.04,76689.04
Luuk Arens,Finance,"De Witte, Verstraete en De Boeck CV",1,46664.52,46664.52
Jolie Tillmanno,Games,Hoffmann Seifert GmbH,1,44052.15,44052.15
Faas Haring,Finance,Heydrich GmbH & Co. OHG,1,43985.41,43985.41
