id,caller_id,company,recipient,age,country,product_sold,quantity
5654,20,Mans,Rosita Pechel,26,Germany,Laptop,46
5655,61,Beier AG,Univ.Prof. Ernst Henk B.Eng.,33,Germany,Business Card,29
5656,60,Ymere,Lukas Sestig,35,Netherlands,Printer,18
5657,28,"Tack, Huysmans en Moens CommV",Anne Leemans,20,Belgium,Banner,32
5658,28,Oude Heer & van Rheineck,Cato Schroeff,41,Netherlands,Logo Design,17
5659,85,Hermighausen Ebert GmbH & Co. KG,Univ.Prof. Hans-Willi Hethur MBA.,35,Germany,Banner,40
5660,34,Jüttner AG & Co. KG,Herr Meik Hermann,51,Germany,Poster,27
5661,24,"Lippens, Wouters en Maes CV",Maria Buysse Aerts,33,Belgium,Brochure,34
5662,57,Stichting van de Pol,Bastiaan Weyland-Kok,18,Netherlands,Monitor,50
5663,24,"Christiaens, Verlinden en De Backer VOF",Pierre Lauwers Brouwers,34,Belgium,Sign,45
5664,38,Mertens BV,Anne Pauwels,37,Belgium,Monitor,35
5665,51,"De Neve, Smets en De Bondt VOF",Wesley Van Rompaey,32,Belgium,Flyer,18
5666,42,"Peeters, Willems en Loos NV",Kevin Verfaillie Verlinden,51,Belgium,Banner,18
5667,21,"Vercammen, Nys en Maes CV",Fleur Aerts,56,Belgium,Business Card,2
5668,18,Warner Bros/Eyeworks,Kian van de Brink,45,Netherlands,Desktop,4
5669,96,Colman NV,Luc Engels,20,Belgium,Flyer,3
5670,23,Willems-Daems NV,Thomas Goossens,23,Belgium,Flyer,43
5671,87,"De Meester, Verfaillie en Ooms BV",Johan Ali,35,Belgium,Logo Design,46
5672,56,Coenen & Woudenberg,Mohamed Aarden,38,Netherlands,Business Card,5
5673,45,"Van Dessel, Verboven en Geens VOF",Juliana Tielemans,54,Belgium,Monitor,47
5674,54,Giselmeyer & van Dijk,Jenna van Doorn-Bouthoorn,60,Netherlands,Poster,24
5675,100,De Greef NV,Magda Kerkhofs Van Dyck,19,Belgium,Webcam,5
5676,82,Ketel NV,Puck van den Bergh-Boudewijns,30,Netherlands,Monitor,22
5677,65,"Van Hulle, Van Acker en Claeys CV",Tom Carlier Vandamme,28,Belgium,Printer,12
5678,61,Van Hoecke VOF,Thibaut Janssen,59,Belgium,Monitor,20
5679,93,Bijlsma Groep,Lex Jansen-van Kasteelen,18,Netherlands,Business Card,41
5680,64,Hofmann,Veronica Lange,32,Germany,Printer,47
5681,93,"Willems, Van de Velde en Vandewalle NV",Irena Van Belle,27,Belgium,Billboard,23
5682,86,Frankhuizen & Zwijsen,Fleur Appelman,39,Netherlands,Desktop,37
5683,93,Hendriks Groep,Evy Dubois-Waltrade Walderade,33,Netherlands,Printer,49
5684,74,Christoph Mühle KG,Detlev Cichorius,26,Germany,Social Media Ad,23
5685,29,van Tours & Cammel,Twan Slagmolen,38,Netherlands,Keyboard,50
5686,21,Jähn,Volkhard Keudel,40,Germany,Sign,2
5687,39,Naser Stiftung & Co. KGaA,Dr. Eckehard Heintze B.Sc.,30,Germany,Laptop,18
5688,88,Bolnbach Drewes GmbH & Co. OHG,Dipl.-Ing. Hans-Detlef Rädel MBA.,54,Germany,Laptop,19
5689,15,Stichting de Lange,Lucas Merkx-Höning,18,Netherlands,Poster,38
5690,5,Briemer,Francoise Häring,53,Germany,Printer,1
5691,44,"Aerts, De Mey en David CV",Frans Huysmans,24,Belgium,Business Card,43
5692,33,Stichting van Nes,Kayleigh Huls,25,Netherlands,Webcam,41
5693,2,Stichting Cornelisz,Chloë Winters,45,Netherlands,Billboard,30
5694,68,"Vermeulen, David en Van Laer NV",Tania Van Damme,57,Belgium,Keyboard,13
5695,28,"Mertens, Van de Velde en Dewilde NV",Sven De Cock,34,Belgium,Poster,38
5696,39,Royal Weylant,Mark van Hagen,59,Netherlands,Business Card,23
5697,28,"Vandevelde, Eeckhout en Melis NV",Alexander Van Rompaey,24,Belgium,Keyboard,10
5698,21,Boer & Lambregt,Micha van Voorst,40,Netherlands,Website Design,31
5699,47,Swennen BV,Lindsay Wuyts,24,Belgium,Keyboard,4
5700,27,Royal Huisman,Floortje van Susa,27,Netherlands,Brochure,47
5701,27,"De Coninck, De Backer en Pauwels CV",Kristien Snauwaert,19,Belgium,Billboard,28
5702,6,Hande Steckel GbR,Anthony Löwer,48,Germany,Monitor,22
5703,49,Royal Peters,Owen Boer-Coolen,26,Netherlands,Monitor,20
5704,86,Molen & Perkins,Puck van de Weterink,58,Netherlands,Poster,13
5705,77,Stichting Ariens,Lucy Ligtvoet,20,Netherlands,Headset,4
5706,33,Ordina,Valentijn Wright,60,Netherlands,Desktop,14
5707,89,Coppens VOF,Bob De Greef,31,Belgium,Laptop,44
5708,82,van der Dussen,Giovanna Rogge,42,Germany,Desktop,31
5709,20,Schuchhardt AG & Co. KG,Janett Graf,19,Germany,Printer,30
5710,7,Van Loo CV,Cindy Goossens,45,Belgium,Sign,16
5711,93,"Stas, Claeys en Blomme NV",Marguerite Vandenberghe,59,Belgium,Logo Design,1
5712,32,de Grote & van Saksen,Senna Arens,53,Netherlands,Business Card,27
5713,85,Govaerts-Janssen BV,Josée Jansen,58,Belgium,Printer,19
5714,88,Hornich,Lidwina Fritsch-Käster,30,Germany,Poster,7
5715,95,le Guellec Groep,Simon Diesbergen,33,Netherlands,Keyboard,42
5716,73,Hörle Stiftung & Co. KGaA,Univ.Prof. Hubert Henk MBA.,45,Germany,Desktop,10
5717,85,De Clercq-Kenis CommV,Jean De Wit,23,Belgium,Laptop,47
5718,10,Hellwig Hoffmann KGaA,Andreas Kade,46,Germany,Website Design,25
5719,89,De Bock CommV,Lotte De Boeck,52,Belgium,Social Media Ad,38
5720,92,Klapp e.G.,Reinhold Ernst B.Eng.,40,Germany,Router,42
5721,42,Hendrickx-Op de Beeck BV,Guido Aerts,59,Belgium,Logo Design,22
5722,41,Koninklijke Post,Bradley der Kijnder-der Kijnder,43,Netherlands,Monitor,34
5723,54,Seifert Zobel GmbH & Co. KG,Woldemar auch Schlauchin,26,Germany,Laptop,8
5724,74,Juncken OHG mbH,Karolina Jüttner,47,Germany,Billboard,33
5725,45,"Mertens, Smeets en Kenis NV",Marcel Mertens Claus,57,Belgium,Poster,19
5726,18,Gasunie,Michelle Melet,25,Netherlands,Monitor,34
5727,19,"Leys, Dillen en Van de Velde CV",Manon Vranken Van Raemdonck,26,Belgium,Banner,10
5728,5,Trapp Salz KG,Silke Hertrampf B.A.,18,Germany,Laptop,7
5729,93,van der Zijl NV,Alex van der Horst,52,Netherlands,Sign,33
5730,19,Breugelmans VOF,Femke Coenen,54,Belgium,Banner,41
5731,33,Janssen Groep,Liv Miner,21,Netherlands,Mouse,35
5732,15,Jacobs VOF,Guido Renders,47,Belgium,Monitor,36
5733,65,NSI N.V.,Thijmen Schrant,54,Netherlands,Keyboard,25
5734,63,"Vanhoutte, Aerts en Roels NV",Serge Jacobs,36,Belgium,Logo Design,30
5735,17,Schenk Tanktransport,Sofia van Gorp-van Kempen,60,Netherlands,Business Card,35
5736,40,"Maes, De Keyser en Liekens CV",Johan Dierick,46,Belgium,Social Media Ad,4
5737,96,Sauer GmbH,Lidia Butte,37,Germany,Keyboard,37
5738,68,"Vissers, Wuyts en Verstraete CV",Wouter Mertens,20,Belgium,Billboard,18
5739,16,Dobbelaere-Verbruggen CV,Vincent Maes,38,Belgium,Router,5
5740,2,Bonbach AG & Co. OHG,Ricarda Gehringer,28,Germany,Headset,38
5741,1,Goossens NV,Johnny Merckx,41,Belgium,Router,3
5742,81,Schacht Bolnbach GbR,Ira Schwital,31,Germany,Printer,12
5743,64,Dewaele BV,Marie-José Sterckx,21,Belgium,Keyboard,9
5744,20,Beckers VOF,Petra Declercq,53,Belgium,Website Design,37
5745,94,Merckx CV,Marie-Thérèse Willaert,32,Belgium,Poster,18
5746,56,"Polfliet, De Groote en Leysen CV",Cathy Verstraeten,53,Belgium,Business Card,9
5747,28,Löchel,Adele Mangold,54,Germany,Social Media Ad,26
5748,18,OVG Groep,Lisanne Walter,42,Netherlands,Laptop,19
5749,17,Höfig,Donata Radisch,29,Germany,Laptop,32
5750,91,Colpaert CommV,Hamza Steyaert,30,Belgium,Social Media Ad,13
5751,17,"De Vos, Simons en Diallo VOF",Sonja De Clercq,25,Belgium,Sign,17
5752,91,Preiß,Hans-Theo Schäfer,53,Germany,Social Media Ad,37
5753,40,Pärtzelt Trüb GbR,Folker Jäntsch MBA.,28,Germany,Flyer,34
5754,69,"De Cock, Van de Velde en Ooms CV",Karel Cools,19,Belgium,Keyboard,22
5755,17,"De Backer, De Vos en Janssens CommV",Jean Dewulf,37,Belgium,Brochure,2
5756,93,Lorch,Rosemarie Atzler,25,Germany,Logo Design,8
5757,65,Van Dyck-Bauwens VOF,Tim Van Genechten,34,Belgium,Headset,24
5758,32,"Claessens, Loos en Goris CV",Myriam Devos,35,Belgium,Mouse,38
5759,44,Dehmel GmbH & Co. KGaA,Robin Scholz-Lindau,51,Germany,Laptop,13
5760,46,van Haarlem & Westermann,Luc van Ham,25,Netherlands,Logo Design,27
5761,75,De Clercq-Vandenbussche BV,Christel Van Raemdonck,34,Belgium,Webcam,37
5762,62,van der Spaendonc & Otto,Mees Borman,35,Netherlands,Website Design,14
5763,55,Jan de Rijk,Puck Adelaar,42,Netherlands,Monitor,41
5764,94,Meister Stroh Stiftung & Co. KG,Prof. Remo Davids MBA.,37,Germany,Keyboard,21
5765,98,Goossens BV,Sabine Verhaegen,24,Belgium,Social Media Ad,8
5766,72,Klingelhöfer,Asta Keudel,52,Germany,Keyboard,49
5767,55,"Wuyts, Polfliet en Claes CV",Victor Boeckx,47,Belgium,Poster,5
5768,75,Moens-Depoorter NV,Wilhelmus Bogaert,60,Belgium,Router,18
5769,95,"Moors, De Coster en Stroobants CV",Ann De Bie,36,Belgium,Mouse,10
5770,9,Rijn NV,Ise Bastiaense,49,Netherlands,Website Design,19
5771,71,Kraushaar Stiffel GmbH,Tilmann Weiß,58,Germany,Headset,38
5772,78,Schönland,Susan Tröst,57,Germany,Website Design,33
5773,88,"Nys, Verwimp en Janssens CV",Elke Claes,36,Belgium,Brochure,45
5774,36,Hoffmann GmbH & Co. KG,Univ.Prof. Silvester Hermann,27,Germany,Brochure,15
5775,42,Van de Velde CV,Alexander Boon,29,Belgium,Logo Design,4
5776,33,"Janssens, Claes en Van Campenhout CV",Warre Fierens,36,Belgium,Monitor,30
5777,52,ASR,Sanne Sanders-Koster,18,Netherlands,Logo Design,2
5778,40,Janssen-Vermeiren VOF,Henri Sterckx,48,Belgium,Desktop,42
5779,38,Rombouts-Janssens BV,Karen Goyvaerts,55,Belgium,Brochure,19
5780,98,Van Hulle CommV,Martine De Ryck Van Dijck,40,Belgium,Mouse,1
5781,52,Ferran & Jansse,Jayden Perck,24,Netherlands,Brochure,17
5782,94,Stey Kabus KG,Ing. Myriam Schaaf MBA.,57,Germany,Brochure,50
5783,91,Royal van den Nuwenhuijzen,Maaike de Bruin,18,Netherlands,Printer,33
5784,76,Kaul KGaA,Ing. Amelie Werner,56,Germany,Business Card,43
5785,27,"Lambrecht, Janssens en Simons VOF",Katrijn Van Hecke,41,Belgium,Logo Design,23
5786,40,Martens-Van Lierde BV,Ilse Geeraerts,47,Belgium,Printer,22
5787,11,Bloch e.G.,Karl Wulf,23,Germany,Sign,14
5788,92,"Bauwens, Verheyen en Cox CV",Caroline De Baets,30,Belgium,Laptop,1
5789,40,Stichting Maas,Inaya Hermans,39,Netherlands,Poster,34
5790,69,Schäfer KG,Eugenie Butte,45,Germany,Website Design,13
5791,95,Koninklijke Gnodde,Berend Winters,55,Netherlands,Laptop,47
5792,76,Radisch,Mario Thies-Loos,35,Germany,Banner,33
5793,37,Van Hoof CV,Marie Van Loo,49,Belgium,Keyboard,28
5794,81,Prinsen & Ketting,Dewi van Haeften,53,Netherlands,Router,38
5795,17,Coca-Cola,Stijn Fechant-Uittenbosch,50,Netherlands,Sign,16
5796,38,Buchholz KG,Sylvie Weiß,44,Germany,Laptop,31
5797,64,Wouters-Goethals NV,Nathalie Vos,28,Belgium,Mouse,47
5798,77,Hermans-Debruyne VOF,Irène Dierckx,57,Belgium,Scanner,32
5799,9,Haase,Carmela Scholtz,22,Germany,Mouse,10
5800,50,Bos NV,Tyler van de Wal-Cant,31,Netherlands,Scanner,28
5801,58,Verschuere BV,Wesley van de Eerenbeemt,59,Netherlands,Social Media Ad,15
5802,4,Demeyere-Matthys VOF,Juliette Mertens,59,Belgium,Webcam,6
5803,67,Koninklijke Ridder,Isa Westerburg,43,Netherlands,Banner,48
5804,16,Reinhardt,Bernfried Conradi,30,Germany,Router,45
5805,87,Krein Trub AG,Dipl.-Ing. Lorenzo Schleich B.Eng.,29,Germany,Router,38
5806,24,Slaetsdochter BV,Micha van Mil,50,Netherlands,Scanner,3
5807,7,"De Vos, Roels en Wuyts VOF",Martine Wouters,58,Belgium,Brochure,12
5808,91,van Asten & Mansveld,Mike The Elder-de Hoogh,33,Netherlands,Business Card,21
5809,73,"De Bock, Van Looveren en De Coninck VOF",Steven Mortier,44,Belgium,Webcam,47
5810,78,Roskoth,Frau Caterina Roht,57,Germany,Website Design,10
5811,54,van Wessex Groep,Koen Vegt-van Voorst,23,Netherlands,Desktop,8
5812,34,Stichting Lemmens,Aiden Spruit,47,Netherlands,Social Media Ad,22
5813,83,Hövel AG & Co. OHG,Gaetano Zirme-Trub,51,Germany,Desktop,30
5814,93,Zahn AG,Nermin Söding,53,Germany,Router,7
5815,56,Hendriks BV,Myrthe van Gorp,41,Netherlands,Flyer,8
5816,12,Weinhold Wieloch GbR,Ernst-Dieter Ullmann-Heinrich,34,Germany,Banner,42
5817,93,"Theys, Dewulf en De Coninck CV",Marianne Saelens,44,Belgium,Flyer,21
5818,84,Koninklijke Rademaker,James Janssen,49,Netherlands,Business Card,19
5819,99,Spieß,Ralf-Peter Köster B.A.,52,Germany,Flyer,50
5820,9,Makro Nederland,Lars Zijlmans-Gnodde,57,Netherlands,Laptop,35
5821,51,RET Rotterdam,Casper Geerts,45,Netherlands,Business Card,35
5822,54,Siering GmbH,Reimund Heser,57,Germany,Headset,19
5823,88,Losekann Wende GmbH & Co. KG,Janus Harloff,41,Germany,Social Media Ad,1
5824,77,Adler,Fedor Weinhage B.Eng.,38,Germany,Monitor,30
5825,46,Driesen VOF,Kenny Simons,54,Belgium,Headset,30
5826,83,Vink & Hoogers,Mick Ferran-Texier,51,Netherlands,Logo Design,21
5827,39,van Rheineck & Goyaerts van Waderle,Linde Krabbe,57,Netherlands,Business Card,38
5828,93,Moors-De Clercq NV,Hendrik Peeters,25,Belgium,Billboard,29
5829,7,"De Vos, Meyers en Christiaens CommV",Jessica Fierens,50,Belgium,Business Card,43
5830,7,Hamann,Harald Kranz,56,Germany,Printer,5
5831,34,Preiß,Katja Misicher-Stey,36,Germany,Mouse,16
5832,77,"Janssens, Wellens en De Muynck NV",Ahmad Maes,45,Belgium,Sign,39
5833,100,Vereecke BV,Anna Breugelmans,40,Belgium,Mouse,14
5834,30,Jacobs NV,Beatrijs Wuyts,39,Belgium,Banner,48
5835,16,ING,Bjorn van Gent,28,Netherlands,Social Media Ad,32
5836,94,"Bonte, Vereecke en Devolder CommV",Gerda De Wulf Bervoets,31,Belgium,Flyer,4
5837,68,Weiß,Ludmilla Jessel,25,Germany,Desktop,34
5838,40,"Verstraeten, De Wolf en Pauwels BV",Sami Claeys,20,Belgium,Mouse,33
5839,78,Preiß OHG mbH,Ingeborg Mende-Seidel,46,Germany,Social Media Ad,20
5840,85,Schwital KG,Frau Stilla Schwital,32,Germany,Webcam,18
5841,13,Koninklijke van der Kaay,Kyra Serra,39,Netherlands,Keyboard,42
5842,30,Royal Cant,Melissa van Ooyen,40,Netherlands,Headset,20
5843,65,Verheyen-Van Damme NV,Daniel Luyckx Baert,57,Belgium,Router,7
5844,55,Girschner e.V.,Cecilia Adler,29,Germany,Router,47
5845,41,Heß Jacob KG,Undine Schleich,26,Germany,Desktop,43
5846,71,Sölzer,Cord Mühle,46,Germany,Billboard,42
5847,72,Verstraete-Claes VOF,Thibaut Goethals,22,Belgium,Router,48
5848,51,Huls Groep,Kiki Linschoten,31,Netherlands,Billboard,48
5849,69,Stichting Huurdeman,Yinthe Kwaadland,34,Netherlands,Printer,45
5850,9,Hecker Weimer KG,Gunda Graf-Trapp,58,Germany,Laptop,15
5851,20,Nys NV,Christoph Peeters,45,Belgium,Business Card,4
5852,89,"Van de Velde, De Wit en Hendrickx BV",Nicole De Wilde,46,Belgium,Router,27
5853,6,Van Roy CV,Thibault De Groote,60,Belgium,Banner,48
5854,72,Schacht GmbH & Co. KG,Jorge Seifert-Rose,28,Germany,Website Design,6
5855,86,Huhn,Elfi Löchel,39,Germany,Monitor,43
5856,98,Hörle,Trudi Kallert,37,Germany,Website Design,48
5857,9,Jessel,Hannes Gnatz,19,Germany,Website Design,24
5858,7,De Pauw-Coppens CV,Peggy D'hondt,59,Belgium,Sign,30
5859,22,Stevens-De Leeuw VOF,Nick Smets,43,Belgium,Brochure,9
5860,84,Klemt,Jadwiga Bohlander,26,Germany,Headset,33
5861,23,Koninklijke Huisman,Jim Bloemendaal,41,Netherlands,Sign,22
5862,60,Ullrich GmbH,Laszlo Hövel,39,Germany,Sign,29
5863,26,Vergauwen-Vandewalle NV,Bas De Clerck,49,Belgium,Scanner,10
5864,88,Kuhl GmbH & Co. KGaA,Gerdi Karz,46,Germany,Business Card,19
5865,72,Estey & van Rijnsbergen,Casper Amalrada,25,Netherlands,Banner,32
5866,16,Smits CV,Victor Van den Brande,57,Belgium,Keyboard,7
5867,60,Laenen CommV,Gunther Thys,46,Belgium,Poster,20
5868,99,EY,Gerrit Dekker,60,Netherlands,Printer,27
5869,93,Wilms,Frau Irmi Köster,37,Germany,Social Media Ad,44
5870,1,"Andries, Vanhoutte en De Ridder CV",Mila Pauwels,34,Belgium,Laptop,45
5871,82,Putz AG,Elwira Reising,38,Germany,Flyer,24
5872,53,van Luinenburg Groep,Rik Heerschop,55,Netherlands,Social Media Ad,11
5873,6,Stichting Schatteleijn,Nynke Welf,39,Netherlands,Printer,12
5874,52,Stichting Rotteveel,Nienke Jans,32,Netherlands,Scanner,39
5875,2,Makro Nederland,Ruben Hakker-Lamotte,43,Netherlands,Headset,42
5876,40,Naser Linke KG,Sigrid Beier,30,Germany,Mouse,45
5877,71,Dillen NV,Marc Peeters,47,Belgium,Monitor,7
5878,44,Henck KGaA,Univ.Prof. Annerose Ruppert B.Sc.,47,Germany,Website Design,44
5879,21,Bruder Stiftung & Co. KGaA,Kunigunde Klemm,37,Germany,Laptop,9
5880,18,"Daniels, Lauwers en Wouters VOF",Caroline Somers,29,Belgium,Website Design,33
5881,19,Tröst,Antonietta Herrmann-Stey,58,Germany,Keyboard,5
5882,31,Bosmans-Martens BV,Marleen Dockx,36,Belgium,Poster,50
5883,81,De Persgroep,Vincent van de Darnau,41,Netherlands,Poster,17
5884,5,Jorlink NV,Tess van Hulten-Peeters,47,Netherlands,Monitor,24
5885,84,Van Rompaey VOF,Jan Claes,32,Belgium,Banner,11
5886,42,Bosmans-Hoste CommV,Bert Van Praet,47,Belgium,Scanner,33
5887,30,Koninklijke Rademaker,Isabella Jacobs-van 't Houteveen,56,Netherlands,Brochure,32
5888,76,De Waele-Laenen NV,Vera Vanderlinden,25,Belgium,Monitor,32
5889,60,"D'hondt, Maes en Pauwels CommV",Eddy Maes,47,Belgium,Sign,45
5890,63,Sorgatz,Jose Gröttner,21,Germany,Scanner,5
5891,60,Takkelenburg Groep,Yusuf van den Bergh,22,Netherlands,Flyer,36
5892,8,Fliegner,Prof. Marie-Therese Mohaupt MBA.,34,Germany,Webcam,9
5893,24,Ebert AG,Hans-Helmut Staude,32,Germany,Social Media Ad,25
5894,33,"Jacobs, Wauters en Cuyvers NV",Linda Luyten,48,Belgium,Keyboard,45
5895,72,Holt GbR,Ing. Bozena Rosenow B.Sc.,39,Germany,Flyer,14
5896,40,Spruit NV,Angelina van Stralen,41,Netherlands,Brochure,5
5897,32,Sabbe BV,Tamara Coenen,27,Belgium,Brochure,39
5898,28,Eberhardt Jacobi Jäckel GmbH & Co. KG,Massimo Rogge-Spieß,25,Germany,Business Card,33
5899,87,De Smedt-Gevaert NV,Simon Van Parys,37,Belgium,Printer,8
5900,75,NFI,Marit Wolters,26,Netherlands,Sign,5
5901,79,Winkler,Curt Weimer B.Sc.,29,Germany,Printer,13
5902,4,Stolze Döhn Stiftung & Co. KGaA,Melita Roskoth,24,Germany,Router,15
5903,37,"Peeters, Verbist en Verhelst VOF",Lydie Staelens,50,Belgium,Webcam,21
5904,32,Verhulst VOF,Christine Mahieu,30,Belgium,Sign,33
5905,35,Rogge GmbH & Co. KG,Rene Sauer,24,Germany,Website Design,42
5906,88,Stichting van Drenthe,Daniël van Bovene,46,Netherlands,Scanner,20
5907,57,Peters & de Bruyn,Jorn Marchand,46,Netherlands,Webcam,4
5908,53,Heylen-Op de Beeck CV,André Neyens D'hondt,33,Belgium,Mouse,28
5909,34,Hanegraaff BV,Max van Velzen,26,Netherlands,Sign,17
5910,68,Carsten,Sylwia Lindau,39,Germany,Scanner,5
5911,52,"Verheyen, Michielsen en Adriaensen VOF",Amina Meert,51,Belgium,Billboard,3
5912,6,De Clercq-Smet VOF,Bart Eeckhout,30,Belgium,Webcam,21
5913,28,Coppens CommV,Fatma Smits,58,Belgium,Desktop,17
5914,1,Sölzer GmbH & Co. KG,Anneliese Fliegner-Ritter,41,Germany,Poster,30
5915,90,Wähner Wulff GmbH,Edmund Pärtzelt,22,Germany,Webcam,39
5916,90,Stichting van Goerle,Jules Bastiaanse,39,Netherlands,Scanner,28
5917,93,Hänel GmbH & Co. OHG,German Gierschner,20,Germany,Poster,36
5918,98,Janssens-Theys NV,Tom Vleugels,19,Belgium,Website Design,6
5919,38,NTS Group,Luca van Velthoven,42,Netherlands,Sign,11
5920,81,Hiller,Ing. Britt Lehmann,58,Germany,Banner,13
5921,56,"Merckx, Boeckx en Huyghe VOF",Louise Verhaeghe,52,Belgium,Mouse,5
5922,51,Schönland Tröst GmbH,Dipl.-Ing. Janos Kobelt B.Eng.,27,Germany,Website Design,46
5923,3,Sölzer GbR,Ing. Thekla Walter,50,Germany,Banner,31
5924,11,Fröhlich,Mato Pohl,53,Germany,Sign,44
5925,72,Stichting Nollee,Emma Hoogers,43,Netherlands,Laptop,33
5926,91,Martens VOF,Senne Poppe,45,Belgium,Flyer,20
5927,79,Fiebig GbR,Adele Wulf,35,Germany,Desktop,50
5928,27,"Willems, Reynders en Van de Walle NV",Georges Casier,58,Belgium,Business Card,16
5929,16,Gepa van Bourgondië NV,Dylan de Roo-Dirven,60,Netherlands,Billboard,29
5930,78,"Vervaeke, Peeters en Hendrickx NV",Frédéric Devolder Willems,39,Belgium,Printer,1
5931,24,"Vandamme, Borremans en Brouwers NV",Femke De Backer,46,Belgium,Business Card,23
5932,16,Pohl Schweitzer AG,Helfried Trapp,42,Germany,Keyboard,49
5933,44,Bohnbach GmbH,Thaddäus Jungfer B.Eng.,39,Germany,Laptop,11
5934,33,Stichting Nollee,Kyara Huisman,59,Netherlands,Flyer,36
5935,6,Wilms Kramer e.V.,Frau Theda Mangold B.Eng.,55,Germany,Website Design,8
5936,47,Christiaens NV,Lorenzo Bosmans,20,Belgium,Keyboard,4
5937,85,Mangold GmbH,Jennifer Ortmann,51,Germany,Logo Design,22
5938,90,Royal Carnotte,Ben van Gemert,38,Netherlands,Keyboard,50
5939,5,Willaert VOF,Martine Meert,53,Belgium,Webcam,10
5940,97,Deceuninck NV,Fatima Matthys,44,Belgium,Keyboard,12
5941,51,Koninklijke Teunissen,Lynn Hak,29,Netherlands,Logo Design,15
5942,59,Fischer Seifert e.V.,Janin Etzler,31,Germany,Laptop,11
5943,11,Klemm Beckmann GmbH,Augusta Staude,51,Germany,Website Design,7
5944,13,Tlustek GmbH,Margrit Eimer,26,Germany,Flyer,29
5945,59,Mälzer Stiffel KGaA,Selim Stadelmann,29,Germany,Brochure,43
5946,79,Van den Bossche CommV,Walter Verhoeven,20,Belgium,Sign,22
5947,64,Olympia uitzendbureau,Lauren van Susa-Jansen,21,Netherlands,Social Media Ad,48
5948,99,IBM,Zoey Stoffelsz-Wever,59,Netherlands,Poster,2
5949,48,Textor Naser KG,Trudi Mälzer B.Sc.,28,Germany,Printer,20
5950,69,Lorreijn & Greij,Dani van Emmelen,29,Netherlands,Mouse,20
5951,26,Koninklijke Lafleur,Féline Room,55,Netherlands,Banner,13
5952,91,Landal Greenparks,Adam Peters,44,Netherlands,Banner,35
5953,54,Butte,Traudl Rudolph,53,Germany,Mouse,37
5954,100,Dillen BV,Noor Verbeeck,22,Belgium,Printer,39
5955,8,Roskoth Beier AG & Co. KG,Frau Natali Bauer,35,Germany,Monitor,25
5956,78,Royal Belpere,Zakaria van Laar,46,Netherlands,Printer,40
5957,92,Neureuther Eberth GmbH,Mandy Rohleder,59,Germany,Printer,20
5958,26,Köster Groep,Dean de Grote,39,Netherlands,Headset,9
5959,32,Van Loon NV,Theo Smet,28,Belgium,Website Design,33
5960,63,Hörle Neuschäfer Stiftung & Co. KGaA,Geert Stiebitz-Reinhardt,57,Germany,Website Design,25
5961,24,Nederlandse Publieke Omroep,Anna Aeije,28,Netherlands,Printer,27
5962,47,Pölitz Kranz GmbH,Felicia Kaul,22,Germany,Website Design,1
5963,35,EY,Leon Huel,19,Netherlands,Keyboard,41
5964,3,Trüb e.G.,Utz Berger,30,Germany,Laptop,34
5965,66,Aertsz BV,Kay Billung,38,Netherlands,Scanner,45
5966,25,Krein,Univ.Prof. Ingo Schmiedecke B.Eng.,21,Germany,Logo Design,39
5967,39,Verlinden-Claeys BV,Marie Roose Vansteenkiste,28,Belgium,Laptop,2
5968,25,Altran,Abel van den Heuvel,27,Netherlands,Poster,10
5969,64,van de Klashorst BV,Catharina Oennen,46,Netherlands,Laptop,32
5970,60,Jonkman & van 't Riet,Kyano van der Laarse,24,Netherlands,Flyer,36
5971,48,Matthews NV,Brian van Holland,48,Netherlands,Webcam,41
5972,29,Karge Langern AG,Brigitte Ernst,21,Germany,Scanner,29
5973,13,Römer,Marina Buchholz MBA.,28,Germany,Laptop,10
5974,20,HSF Logistics,Tara Schakelaar,23,Netherlands,Logo Design,1
5975,49,"Tanghe, Somers en Dillen VOF",Veronique Callens,18,Belgium,Social Media Ad,13
5976,75,Vanderlinden-Slegers VOF,Gerda Mertens,43,Belgium,Business Card,36
5977,28,Dobes GmbH & Co. OHG,Jörg Barth,31,Germany,Desktop,18
5978,53,De Witte CommV,David Janssen,53,Belgium,Router,48
5979,77,Huisman,Ashley Janssens,26,Netherlands,Social Media Ad,20
